tss,left_coordinate,right_coordinate,mean_log2fc,tf_name,tfbs_left_coordinate,tfbs_right_coordinate,tf_effect,tf_concordance
TSS_10549_storz,2784905,+,2784830,2784840,4.427184505,NA,NA,NA,NA,NA
TSS_10549_storz,2784905,+,2784875,2784885,1.456706298,NA,NA,NA,NA,NA
TSS_10551_storz,2785557,-,2785527,2785537,1.788060867,NA,NA,NA,NA,NA
TSS_10551_storz,2785557,-,2785572,2785582,1.477006499,NA,NA,NA,NA,NA
TSS_10551_storz,2785557,-,2785592,2785602,1.625258998,NA,NA,NA,NA,NA
TSS_10551_storz,2785557,-,2785607,2785617,0.9375499513,NA,NA,NA,NA,NA
TSS_10574_storz_regulondb,2795209,+,2795204,2795234,2.594868169,NA,NA,NA,NA,NA
TSS_10588_storz,2798716,-,2798736,2798746,1.701314305,NA,NA,NA,NA,NA
TSS_10588_storz,2798716,-,2798751,2798761,3.032504079,NA,NA,NA,NA,NA
TSS_10614_storz_regulondb,2807591,+,2807561,2807571,1.76859355,NA,NA,NA,NA,NA
TSS_10621_regulondb,2808769,+,2808739,2808754,3.00546599,MprA,2808749,2808769,-,TRUE
TSS_10621_regulondb,2808769,+,2808764,2808774,1.033745577,MprA,2808749,2808769,-,TRUE
TSS_10646_storz,2816294,-,2816319,2816329,1.437770402,NA,NA,NA,NA,NA
TSS_10657_storz,2817708,-,2817743,2817753,3.215189881,NA,NA,NA,NA,NA
TSS_10661_regulondb,2820046,-,2820051,2820061,3.658514105,NA,NA,NA,NA,NA
TSS_10672_wanner,2821839,-,2821854,2821864,4.475776658,LexA,2821851,2821870,-,TRUE
TSS_10678_storz_regulondb,2823813,+,2823728,2823738,1.025962272,NA,NA,NA,NA,NA
TSS_10678_storz_regulondb,2823813,+,2823773,2823783,1.912400592,CRP,2823761,2823782,+,FALSE
TSS_10796_storz_wanner,2866139,-,2866174,2866189,1.863331247,NA,NA,NA,NA,NA
TSS_10796_storz_wanner,2866139,-,2866194,2866204,1.25499915,CRP,2866192,2866213,?,NA
TSS_10796_storz_wanner,2866139,-,2866194,2866204,1.25499915,ArcA,2866197,2866211,-,TRUE
TSS_10922_storz,2902427,-,2902512,2902522,1.500702007,NA,NA,NA,NA,NA
TSS_10923_storz,2902483,-,2902533,2902548,1.264598711,NA,NA,NA,NA,NA
TSS_10923_storz,2902483,-,2902558,2902568,2.9643423,NA,NA,NA,NA,NA
TSS_10924_storz,2902601,-,2902606,2902626,2.789979359,NA,NA,NA,NA,NA
TSS_10956_storz_regulondb,2906901,-,2906976,2906986,1.894642127,NA,NA,NA,NA,NA
TSS_10958_storz,2907011,-,2907001,2907011,2.492261606,NA,NA,NA,NA,NA
TSS_10959_regulondb,2907716,-,2907716,2907736,1.174756421,NA,NA,NA,NA,NA
TSS_11019_storz,2923072,-,2923067,2923077,1.517018482,NA,NA,NA,NA,NA
TSS_11039_storz,2925957,+,2925957,2925967,1.227480959,NA,NA,NA,NA,NA
TSS_11097_storz_regulondb,2940661,-,2940701,2940711,2.223975581,NA,NA,NA,NA,NA
TSS_11125_storz_regulondb,2945404,+,2945404,2945414,0.8199815899,NA,NA,NA,NA,NA
TSS_11131_regulondb,2947086,-,2947121,2947131,3.507892319,NA,NA,NA,NA,NA
TSS_11188_wanner,2967008,-,2967048,2967058,2.470914437,NA,NA,NA,NA,NA
TSS_11222_wanner,2974406,-,2974446,2974456,1.911047847,NA,NA,NA,NA,NA
TSS_11259_wanner,2983634,-,2983659,2983674,3.579932677,NA,NA,NA,NA,NA
TSS_11259_wanner,2983634,-,2983704,2983714,1.584146769,NA,NA,NA,NA,NA
TSS_11266_storz,2984045,-,2984090,2984100,4.819838532,NA,NA,NA,NA,NA
TSS_11273_regulondb,2985530,+,2985410,2985420,0.8087035114,NA,NA,NA,NA,NA
TSS_11273_regulondb,2985530,+,2985460,2985470,1.149086088,NA,NA,NA,NA,NA
TSS_11273_regulondb,2985530,+,2985475,2985485,2.464920016,NA,NA,NA,NA,NA
TSS_11273_regulondb,2985530,+,2985530,2985540,0.8633759398,NA,NA,NA,NA,NA
TSS_11278_storz,2987742,+,2987667,2987677,1.53643385,NA,NA,NA,NA,NA
TSS_11278_storz,2987742,+,2987717,2987727,2.684662052,NA,NA,NA,NA,NA
TSS_11279_storz,2988025,+,2987940,2987950,2.611031481,NA,NA,NA,NA,NA
TSS_11279_storz,2988025,+,2988005,2988015,5.013080765,NA,NA,NA,NA,NA
TSS_11280_storz,2988149,+,2988109,2988119,0.8044944358,NA,NA,NA,NA,NA
TSS_11283_storz,2989165,-,2989160,2989170,0.7903862002,NA,NA,NA,NA,NA
TSS_11288_storz,2990785,-,2990800,2990810,1.254892434,NA,NA,NA,NA,NA
TSS_11290_storz,2991390,-,2991415,2991425,2.166151376,NA,NA,NA,NA,NA
TSS_11292_storz,2992476,-,2992471,2992481,1.60979265,NA,NA,NA,NA,NA
TSS_11293_storz,2992835,-,2992850,2992860,2.437835492,NA,NA,NA,NA,NA
TSS_11294_storz,2992883,+,2992853,2992863,1.234954203,NA,NA,NA,NA,NA
TSS_11293_storz,2992835,-,2992870,2992880,3.968047577,NA,NA,NA,NA,NA
TSS_11296_storz,2993751,-,2993816,2993826,0.841364864,NA,NA,NA,NA,NA
TSS_11308_storz,2996606,+,2996596,2996606,1.237301503,NA,NA,NA,NA,NA
TSS_11339_wanner,3003868,-,3003888,3003908,2.357387108,NA,NA,NA,NA,NA
TSS_11374_storz,3013812,-,3013832,3013842,2.193202703,NA,NA,NA,NA,NA
TSS_11444_regulondb,3034274,-,3034269,3034279,2.791651736,NA,NA,NA,NA,NA
TSS_11504_regulondb,3053573,+,3053573,3053583,2.210789766,NA,NA,NA,NA,NA
TSS_11512_storz_regulondb,3054873,+,3054843,3054853,1.305293648,NA,NA,NA,NA,NA
TSS_11531_wanner,3057374,-,3057439,3057449,1.261252974,NA,NA,NA,NA,NA
TSS_11574_storz_wanner_regulondb,3067893,-,3067928,3067938,4.212995708,NA,NA,NA,NA,NA
TSS_11610_wanner,3071844,-,3071829,3071849,1.756802939,Cra,3071834,3071851,-,TRUE
TSS_11631_regulondb,3079729,-,3079774,3079789,2.330619244,NA,NA,NA,NA,NA
TSS_11657_storz_wanner,3084431,-,3084466,3084476,1.640841394,NA,NA,NA,NA,NA
TSS_11658_storz,3084589,+,3084594,3084614,1.183072469,MetJ,3084589,3084604,-,TRUE
TSS_11666_wanner,3086213,+,3086148,3086158,2.776196645,NA,NA,NA,NA,NA
TSS_11673_regulondb,3087771,+,3087746,3087756,1.546825207,NA,NA,NA,NA,NA
TSS_11726_storz,3098913,+,3098848,3098858,1.347378195,CRP,3098854,3098875,+,FALSE
TSS_11742_storz,3100908,-,3100918,3100938,1.899081602,NA,NA,NA,NA,NA
TSS_11779_regulondb,3109247,+,3109202,3109212,1.427016688,NA,NA,NA,NA,NA
TSS_11779_regulondb,3109247,+,3109242,3109257,1.271679128,NA,NA,NA,NA,NA
TSS_11802_regulondb,3117342,-,3117337,3117363,1.852212342,NA,NA,NA,NA,NA
TSS_11802_regulondb,3117342,-,3117372,3117388,2.411712602,NA,NA,NA,NA,NA
TSS_11803_storz,3117363,-,3117398,3117413,0.7089397438,NA,NA,NA,NA,NA
TSS_11803_storz,3117363,-,3117433,3117463,1.300299825,NA,NA,NA,NA,NA
TSS_11851_regulondb,3134425,-,3134425,3134435,2.419901153,NA,NA,NA,NA,NA
TSS_11851_regulondb,3134425,-,3134460,3134470,2.728095067,NA,NA,NA,NA,NA
TSS_11897_storz_wanner,3147517,-,3147542,3147562,1.292636997,NA,NA,NA,NA,NA
TSS_11907_storz,3149983,-,3149993,3150003,2.286476856,NA,NA,NA,NA,NA
TSS_11907_storz,3149983,-,3150076,3150093,1.883999626,Fur,3150067,3150085,-,TRUE
TSS_11907_storz,3149983,-,3150076,3150093,1.883999626,Fur,3150073,3150091,-,TRUE
TSS_11919_storz_regulondb,3151551,+,3151461,3151471,3.74009702,NA,NA,NA,NA,NA
TSS_12015_storz_regulondb,3173667,-,3173662,3173672,1.07456443,NA,NA,NA,NA,NA
TSS_12018_storz_regulondb,3174943,-,3174938,3174948,5.199646045,NA,NA,NA,NA,NA
TSS_12029_storz_regulondb,3176023,+,3175948,3175958,1.483843669,NA,NA,NA,NA,NA
TSS_12030_regulondb,3176084,+,3176049,3176059,2.41136608,MarA,3176034,3176053,+,FALSE
TSS_12030_regulondb,3176084,+,3176049,3176059,2.41136608,Rob,3176034,3176053,+,FALSE
TSS_12030_regulondb,3176084,+,3176049,3176059,2.41136608,SoxS,3176034,3176053,+,FALSE
TSS_12062_storz,3181678,-,3181703,3181723,3.97585764,NA,NA,NA,NA,NA
TSS_12071_wanner,3182739,-,3182754,3182764,1.094859417,NA,NA,NA,NA,NA
TSS_12086_storz,3185460,+,3185415,3185425,1.858688637,NA,NA,NA,NA,NA
TSS_12093_storz,3187767,-,3187777,3187797,1.837048324,NA,NA,NA,NA,NA
TSS_12093_storz,3187767,-,3187832,3187842,1.157951441,NA,NA,NA,NA,NA
TSS_12096_storz,3187995,-,3187990,3188000,4.349844686,NA,NA,NA,NA,NA
TSS_12097_storz,3188460,-,3188515,3188525,2.052703489,NA,NA,NA,NA,NA
TSS_12172_regulondb,3208781,+,3208736,3208746,1.227525136,NA,NA,NA,NA,NA
TSS_12198_wanner,3214528,-,3214543,3214553,0.7778258084,YqjI,3214534,3214552,-,TRUE
TSS_12198_wanner,3214528,-,3214573,3214588,1.556091571,Fur,3214560,3214578,-,TRUE
TSS_12198_wanner,3214528,-,3214573,3214588,1.556091571,Fur,3214566,3214584,-,TRUE
TSS_12198_wanner,3214528,-,3214573,3214588,1.556091571,Fur,3214570,3214588,-,TRUE
TSS_12200_storz_regulondb,3214775,+,3214750,3214760,2.633764064,YqjI,3214753,3214783,-,TRUE
TSS_12200_storz_regulondb,3214775,+,3214770,3214785,1.671553827,YqjI,3214753,3214783,-,TRUE
TSS_12209_storz,3217398,-,3217398,3217413,3.123968486,NA,NA,NA,NA,NA
TSS_12216_wanner,3219276,-,3219321,3219331,2.725655947,NA,NA,NA,NA,NA
TSS_12246_storz_regulondb,3232502,-,3232537,3232547,1.407286919,NA,NA,NA,NA,NA
TSS_12269_regulondb,3236392,+,3236317,3236327,1.403880997,NA,NA,NA,NA,NA
TSS_12269_regulondb,3236392,+,3236342,3236352,1.469089435,NA,NA,NA,NA,NA
TSS_12269_regulondb,3236392,+,3236357,3236367,2.184052024,NA,NA,NA,NA,NA
TSS_12385_storz_regulondb,3266164,-,3266134,3266144,0.833267718,NA,NA,NA,NA,NA
TSS_12385_storz_regulondb,3266164,-,3266169,3266179,2.38469019,NA,NA,NA,NA,NA
TSS_12385_storz_regulondb,3266164,-,3266209,3266219,0.8296696516,NA,NA,NA,NA,NA
TSS_12385_storz_regulondb,3266164,-,3266249,3266259,0.7779751429,NA,NA,NA,NA,NA
TSS_12386_storz,3266745,-,3266765,3266775,2.210794229,NA,NA,NA,NA,NA
TSS_12405_storz,3273229,+,3273204,3273229,2.591634394,NA,NA,NA,NA,NA
TSS_12412_storz_regulondb,3274962,+,3274967,3274977,0.8547683533,NA,NA,NA,NA,NA
TSS_12423_regulondb,3276888,+,3276793,3276803,1.868713332,NA,NA,NA,NA,NA
TSS_12423_regulondb,3276888,+,3276893,3276908,1.724891075,AgaR,3276881,3276900,-,TRUE
TSS_12429_regulondb,3279911,+,3279811,3279821,0.8148667132,AgaR,3279807,3279826,-,TRUE
TSS_12429_regulondb,3279911,+,3279856,3279866,1.377763169,AgaR,3279849,3279868,-,TRUE
TSS_12431_storz,3282135,-,3282105,3282115,2.512125261,NA,NA,NA,NA,NA
TSS_12431_storz,3282135,-,3282120,3282135,1.83192251,NA,NA,NA,NA,NA
TSS_12436_storz,3285088,+,3285033,3285043,3.746393508,NA,NA,NA,NA,NA
TSS_12436_storz,3285088,+,3285078,3285103,3.232201106,NA,NA,NA,NA,NA
TSS_12439_regulondb,3285423,+,3285343,3285353,1.890625983,NA,NA,NA,NA,NA
TSS_12439_regulondb,3285423,+,3285388,3285398,3.180057035,NA,NA,NA,NA,NA
TSS_12488_wanner,3296165,-,3296210,3296220,2.13380774,NA,NA,NA,NA,NA
TSS_12507_storz_regulondb,3299323,-,3299348,3299363,4.115095795,NA,NA,NA,NA,NA
TSS_12540_storz_regulondb,3306716,-,3306761,3306771,1.740161525,NA,NA,NA,NA,NA
TSS_12557_storz_wanner_regulondb,3309808,-,3309823,3309833,1.157603815,NA,NA,NA,NA,NA
TSS_12591_storz_wanner_regulondb,3316197,-,3316232,3316242,2.957862139,NA,NA,NA,NA,NA
TSS_12595_wanner,3316396,-,3316416,3316426,1.016932662,CRP,3316406,3316427,-,TRUE
TSS_12595_wanner,3316396,-,3316416,3316426,1.016932662,CRP,3316406,3316427,+,FALSE
TSS_12598_storz,3316582,+,3316577,3316612,3.455665606,ArgR,3316569,3316586,-,TRUE
TSS_12598_storz,3316582,+,3316577,3316612,3.455665606,ArgR,3316590,3316607,-,TRUE
TSS_12609_storz,3319560,-,3319550,3319560,1.231474749,NA,NA,NA,NA,NA
TSS_12610_storz,3319600,-,3319600,3319610,2.270793856,NA,NA,NA,NA,NA
TSS_12610_storz,3319600,-,3319685,3319695,1.677872567,NA,NA,NA,NA,NA
TSS_12647_storz,3325752,+,3325742,3325752,3.487501332,NA,NA,NA,NA,NA
TSS_12660_storz,3326884,-,3326904,3326914,1.468236411,NA,NA,NA,NA,NA
TSS_12660_storz,3326884,-,3326959,3326969,3.031018234,NA,NA,NA,NA,NA
TSS_12771_regulondb,3346443,+,3346383,3346393,1.461070556,BasR,3346381,3346400,-,TRUE
TSS_12771_regulondb,3346443,+,3346423,3346443,2.831179038,NA,NA,NA,NA,NA
TSS_12817_storz,3358906,-,3358951,3358961,1.807341848,NA,NA,NA,NA,NA
TSS_12850_storz_regulondb,3364731,-,3364766,3364776,5.544779367,NA,NA,NA,NA,NA
TSS_12862_storz_regulondb,3365663,+,3365643,3365653,1.811438919,NA,NA,NA,NA,NA
TSS_12919_regulondb,3378145,+,3378105,3378115,1.158503071,NA,NA,NA,NA,NA
TSS_12921_regulondb,3378182,+,3378122,3378132,2.252355369,NA,NA,NA,NA,NA
TSS_12942_regulondb,3382492,-,3382487,3382497,1.07669504,NA,NA,NA,NA,NA
TSS_12942_regulondb,3382492,-,3382537,3382562,1.723586348,NA,NA,NA,NA,NA
TSS_13008_regulondb,3399098,-,3399163,3399173,1.029276093,NA,NA,NA,NA,NA
TSS_13032_storz,3403194,+,3403139,3403149,1.869927037,NA,NA,NA,NA,NA
TSS_13051_regulondb,3408268,+,3408213,3408228,1.115293418,Fis,3408219,3408233,-,TRUE
TSS_13051_regulondb,3408268,+,3408268,3408278,1.047194215,NA,NA,NA,NA,NA
TSS_13067_storz_wanner,3410612,+,3410572,3410582,2.468254441,NA,NA,NA,NA,NA
TSS_13128_regulondb,3426899,-,3426954,3426964,0.7925788555,NA,NA,NA,NA,NA
TSS_13155_regulondb,3431672,+,3431672,3431682,2.637734351,NA,NA,NA,NA,NA
TSS_13171_storz,3435274,+,3435204,3435214,1.929603889,NA,NA,NA,NA,NA
TSS_13176_storz_regulondb,3436695,-,3436730,3436750,1.993180525,NA,NA,NA,NA,NA
TSS_13218_regulondb,3440517,-,3440577,3440589,1.070512018,NA,NA,NA,NA,NA
TSS_13218_regulondb,3440517,-,3440602,3440612,0.977995477,NA,NA,NA,NA,NA
TSS_13226_storz_regulondb,3441152,-,3441162,3441172,0.905807702,NA,NA,NA,NA,NA
TSS_13226_storz_regulondb,3441152,-,3441182,3441192,2.318945231,NA,NA,NA,NA,NA
TSS_13229_regulondb,3441329,-,3441403,3441414,2.600093839,NA,NA,NA,NA,NA
TSS_13314_regulondb,3451461,-,3451456,3451466,1.015154534,NA,NA,NA,NA,NA
TSS_13327_regulondb,3453517,-,3453562,3453572,1.823429077,NA,NA,NA,NA,NA
TSS_13412_storz_regulondb,3469746,-,3469761,3469771,1.995297425,NA,NA,NA,NA,NA
TSS_13412_storz_regulondb,3469746,-,3469781,3469791,1.876643094,NA,NA,NA,NA,NA
TSS_13441_storz_wanner,3472641,-,3472631,3472646,1.526757975,NA,NA,NA,NA,NA
TSS_13459_regulondb,3475512,-,3475502,3475512,2.065180794,NA,NA,NA,NA,NA
TSS_13457_wanner,3475489,-,3475514,3475529,2.256379583,NA,NA,NA,NA,NA
TSS_13474_storz,3479296,+,3479196,3479206,1.525926641,NA,NA,NA,NA,NA
TSS_13474_storz,3479296,+,3479271,3479281,1.893523136,NA,NA,NA,NA,NA
TSS_13473_wanner,3479257,-,3479282,3479292,4.041490277,NA,NA,NA,NA,NA
TSS_13487_regulondb,3483868,-,3483878,3483888,1.502548126,Fis,3483876,3483890,-,TRUE
TSS_13490_regulondb,3484047,+,3483967,3483977,2.471039921,NA,NA,NA,NA,NA
TSS_13499_regulondb,3488209,-,3488229,3488264,1.885139151,PhoP,3488225,3488241,-,TRUE
TSS_13499_regulondb,3488209,-,3488229,3488264,1.885139151,ArgR,3488233,3488250,-,TRUE
TSS_13499_regulondb,3488209,-,3488229,3488264,1.885139151,ArgR,3488254,3488271,-,TRUE
TSS_13506_storz_regulondb,3490357,-,3490372,3490382,0.9730055969,NA,NA,NA,NA,NA
TSS_13506_storz_regulondb,3490357,-,3490417,3490437,1.161149009,NA,NA,NA,NA,NA
TSS_13535_regulondb,3495815,+,3495750,3495760,2.18821472,NA,NA,NA,NA,NA
TSS_13542_storz,3497440,-,3497445,3497455,3.044885763,NA,NA,NA,NA,NA
TSS_13542_storz,3497440,-,3497465,3497475,3.987467961,NA,NA,NA,NA,NA
TSS_13545_regulondb,3497857,+,3497852,3497862,2.534376118,NA,NA,NA,NA,NA
TSS_13571_wanner,3510388,-,3510373,3510383,0.9937722239,NA,NA,NA,NA,NA
TSS_13631_storz,3524195,-,3524170,3524180,0.9440472918,NA,NA,NA,NA,NA
TSS_13634_storz,3524252,-,3524247,3524257,1.613137617,NA,NA,NA,NA,NA
TSS_13638_regulondb,3524296,+,3524261,3524271,2.195625548,NA,NA,NA,NA,NA
TSS_13631_storz,3524195,-,3524270,3524285,1.617446296,NA,NA,NA,NA,NA
TSS_13689_regulondb,3534729,-,3534754,3534764,3.316537652,IHF,3534760,3534772,-,TRUE
TSS_13712_regulondb,3538079,+,3538049,3538059,3.852642469,Fur,3538053,3538071,-,TRUE
TSS_13712_regulondb,3538079,+,3538084,3538099,1.10746275,NA,NA,NA,NA,NA
TSS_13740_storz_regulondb,3544427,+,3544402,3544412,2.930534211,GntR,3544403,3544422,-,TRUE
TSS_13804_regulondb,3559994,+,3559944,3559954,0.8166266834,NA,NA,NA,NA,NA
TSS_13876_storz,3576249,-,3576259,3576279,2.514039213,NA,NA,NA,NA,NA
TSS_13890_wanner,3579038,-,3579093,3579103,1.858687002,NA,NA,NA,NA,NA
TSS_13899_regulondb,3581488,+,3581423,3581433,1.194630923,NA,NA,NA,NA,NA
TSS_13899_regulondb,3581488,+,3581458,3581468,1.664916719,NA,NA,NA,NA,NA
TSS_13907_storz,3582788,+,3582753,3582763,1.363860376,NA,NA,NA,NA,NA
TSS_13907_storz,3582788,+,3582768,3582778,1.079159236,NA,NA,NA,NA,NA
TSS_13941_storz,3595895,+,3595875,3595885,1.565697936,NA,NA,NA,NA,NA
TSS_13941_storz,3595895,+,3595905,3595920,2.400538386,NA,NA,NA,NA,NA
TSS_13953_storz_regulondb,3598872,-,3598887,3598897,1.781680933,NA,NA,NA,NA,NA
TSS_13952_regulondb,3598836,-,3598906,3598917,1.838678751,CRP,3598903,3598924,-,TRUE
TSS_13952_regulondb,3598836,-,3598906,3598917,1.838678751,CRP,3598903,3598924,+-,TRUE
TSS_13952_regulondb,3598836,-,3598906,3598917,1.838678751,CRP,3598910,3598931,+,FALSE
TSS_13952_regulondb,3598836,-,3598906,3598917,1.838678751,DnaA,3598913,3598921,-,TRUE
TSS_13952_regulondb,3598836,-,3598932,3598946,1.270578909,CytR,3598919,3598934,-,TRUE
TSS_13952_regulondb,3598836,-,3598932,3598946,1.270578909,CytR,3598936,3598954,-,TRUE
TSS_13952_regulondb,3598836,-,3598932,3598946,1.270578909,DnaA,3598937,3598945,-,TRUE
TSS_13991_regulondb,3607142,+,3607083,3607098,0.9758589967,NA,NA,NA,NA,NA
TSS_13990_storz_wanner_regulondb,3607043,-,3607103,3607113,1.560011452,NA,NA,NA,NA,NA
TSS_13991_regulondb,3607142,+,3607138,3607157,1.177991596,NA,NA,NA,NA,NA
TSS_14002_wanner,3609781,-,3609816,3609826,3.83750806,NA,NA,NA,NA,NA
TSS_14062_storz,3630331,-,3630361,3630371,2.429713781,NA,NA,NA,NA,NA
TSS_14065_storz,3632117,-,3632137,3632152,2.36760503,NA,NA,NA,NA,NA
TSS_14068_storz,3632238,+,3632248,3632258,0.6377053092,NA,NA,NA,NA,NA
TSS_14081_storz_wanner,3635459,-,3635514,3635524,2.026322063,NA,NA,NA,NA,NA
TSS_14081_storz_wanner,3635459,-,3635529,3635539,2.904374,NA,NA,NA,NA,NA
TSS_14124_storz,3646316,+,3646261,3646276,1.514071716,NA,NA,NA,NA,NA
TSS_14125_storz,3646533,+,3646468,3646478,1.094167988,NA,NA,NA,NA,NA
TSS_14125_storz,3646533,+,3646483,3646493,1.246463507,ArsR,3646482,3646505,-,TRUE
TSS_14125_storz,3646533,+,3646508,3646518,1.565999253,NA,NA,NA,NA,NA
TSS_14137_storz,3649271,-,3649291,3649306,1.322877579,NA,NA,NA,NA,NA
TSS_14138_storz_regulondb,3651212,-,3651287,3651297,2.754426452,NA,NA,NA,NA,NA
TSS_14140_storz_regulondb,3651291,-,3651306,3651316,3.973733792,NA,NA,NA,NA,NA
TSS_14140_storz_regulondb,3651291,-,3651356,3651366,0.9797698532,NA,NA,NA,NA,NA
TSS_14142_storz,3651718,-,3651753,3651763,2.64973531,NA,NA,NA,NA,NA
TSS_14143_storz_regulondb,3651959,+,3651944,3651954,1.230127796,NA,NA,NA,NA,NA
TSS_14144_storz,3651968,-,3652003,3652013,2.714576097,MarA,3651987,3652006,-,TRUE
TSS_14144_storz,3651968,-,3652018,3652028,1.188433646,NA,NA,NA,NA,NA
TSS_14146_storz,3652135,+,3652035,3652045,2.218840091,NA,NA,NA,NA,NA
TSS_14146_storz,3652135,+,3652100,3652110,2.124936629,NA,NA,NA,NA,NA
TSS_14159_regulondb,3654742,-,3654767,3654787,1.694405624,NA,NA,NA,NA,NA
TSS_14159_regulondb,3654742,-,3654797,3654807,3.433542184,NA,NA,NA,NA,NA
TSS_14159_regulondb,3654742,-,3654847,3654862,1.821804195,PhoP,3654838,3654854,+,FALSE
TSS_14159_regulondb,3654742,-,3654847,3654862,1.821804195,MarA,3654843,3654862,-,TRUE
TSS_14159_regulondb,3654742,-,3654847,3654862,1.821804195,GadW,3654858,3654877,+-,TRUE
TSS_14159_regulondb,3654742,-,3654847,3654862,1.821804195,GadX,3654858,3654877,+-,TRUE
TSS_14159_regulondb,3654742,-,3654847,3654862,1.821804195,GadX,3654858,3654877,+,FALSE
TSS_14159_regulondb,3654742,-,3654847,3654862,1.821804195,TorR,3654861,3654870,+,FALSE
TSS_14201_wanner,3662644,-,3662709,3662719,1.320173076,NA,NA,NA,NA,NA
TSS_14213_regulondb,3663862,-,3663872,3663892,1.307723119,NA,NA,NA,NA,NA
TSS_14216_storz,3664083,-,3664063,3664078,0.9698667285,NA,NA,NA,NA,NA
TSS_14216_storz,3664083,-,3664108,3664118,2.635287649,NA,NA,NA,NA,NA
TSS_14244_storz,3670379,+,3670394,3670404,1.047222958,NA,NA,NA,NA,NA
TSS_14263_storz_regulondb,3677415,+,3677355,3677375,2.8132117,NA,NA,NA,NA,NA
TSS_14278_wanner,3681520,-,3681540,3681550,1.353619857,NA,NA,NA,NA,NA
TSS_14308_regulondb,3694379,-,3694404,3694419,2.977687276,NA,NA,NA,NA,NA
TSS_14312_storz,3694767,+,3694712,3694722,0.9763632167,NA,NA,NA,NA,NA
TSS_14327_storz_regulondb,3698159,+,3698109,3698119,0.7879618151,NA,NA,NA,NA,NA
TSS_14329_regulondb,3698421,+,3698421,3698431,1.698255961,NA,NA,NA,NA,NA
TSS_14504_regulondb,3735244,-,3735239,3735249,2.256307613,NA,NA,NA,NA,NA
TSS_14504_regulondb,3735244,-,3735254,3735269,2.429523298,CRP,3735251,3735272,+,FALSE
TSS_14504_regulondb,3735244,-,3735294,3735304,1.470333966,NA,NA,NA,NA,NA
TSS_14505_storz,3735297,-,3735307,3735317,0.7768265888,NA,NA,NA,NA,NA
TSS_14505_storz,3735297,-,3735332,3735342,1.870193151,PhoP,3735324,3735340,+,FALSE
TSS_14505_storz,3735297,-,3735347,3735357,0.7579191197,NA,NA,NA,NA,NA
TSS_14533_storz,3742411,-,3742411,3742421,3.348449503,NA,NA,NA,NA,NA
TSS_14533_storz,3742411,-,3742446,3742456,4.656894339,NA,NA,NA,NA,NA
TSS_14533_storz,3742411,-,3742466,3742476,2.161634196,NA,NA,NA,NA,NA
TSS_14553_storz,3749991,+,3749996,3750006,1.993840857,NA,NA,NA,NA,NA
TSS_14591_storz,3765083,+,3765058,3765068,1.107092306,NA,NA,NA,NA,NA
TSS_14688_storz,3791016,-,3791031,3791046,2.457076325,NA,NA,NA,NA,NA
TSS_14697_regulondb,3791993,+,3791978,3791988,0.8586240543,NA,NA,NA,NA,NA
TSS_14713_storz,3794997,+,3794952,3794962,3.130622709,NA,NA,NA,NA,NA
TSS_14714_storz,3795128,-,3795193,3795203,2.195948249,NA,NA,NA,NA,NA
TSS_14716_storz,3795778,+,3795703,3795713,2.267940338,NA,NA,NA,NA,NA
TSS_14723_regulondb,3797519,-,3797549,3797559,2.135649308,NA,NA,NA,NA,NA
TSS_14727_regulondb,3799159,-,3799179,3799189,2.316261272,NA,NA,NA,NA,NA
TSS_14727_regulondb,3799159,-,3799209,3799219,1.387458475,MarA,3799192,3799211,+,FALSE
TSS_14727_regulondb,3799159,-,3799209,3799219,1.387458475,SoxS,3799192,3799211,+,FALSE
TSS_14728_storz,3799387,-,3799382,3799392,1.907449077,NA,NA,NA,NA,NA
TSS_14728_storz,3799387,-,3799457,3799467,3.430122414,NA,NA,NA,NA,NA
TSS_14729_storz,3800135,+,3800090,3800100,4.623807441,NA,NA,NA,NA,NA
TSS_14733_storz,3800444,+,3800334,3800369,1.441447677,NA,NA,NA,NA,NA
TSS_14733_storz,3800444,+,3800384,3800414,1.890979091,NA,NA,NA,NA,NA
TSS_14733_storz,3800444,+,3800439,3800474,1.902823916,NA,NA,NA,NA,NA
TSS_14734_storz,3801118,-,3801208,3801218,2.232748062,NA,NA,NA,NA,NA
TSS_14736_storz,3802284,+,3802219,3802229,0.7232231565,NA,NA,NA,NA,NA
TSS_14743_storz,3804736,-,3804751,3804766,1.935049165,NA,NA,NA,NA,NA
TSS_14749_storz_wanner_regulondb,3806261,-,3806306,3806316,2.068964735,NA,NA,NA,NA,NA
TSS_14749_storz_wanner_regulondb,3806261,-,3806336,3806346,2.93252946,NA,NA,NA,NA,NA
TSS_14847_regulondb,3826942,+,3826897,3826907,2.829953302,NA,NA,NA,NA,NA
TSS_14867_storz,3834245,+,3834175,3834185,1.011307865,NA,NA,NA,NA,NA
TSS_14919_wanner,3848767,-,3848792,3848807,2.378327569,NA,NA,NA,NA,NA
TSS_14928_regulondb,3851360,+,3851315,3851325,2.159593528,LexA,3851322,3851341,-,TRUE
TSS_14928_regulondb,3851360,+,3851330,3851340,5.568602198,LexA,3851322,3851341,-,TRUE
TSS_15026_regulondb,3878173,-,3878203,3878213,3.242349254,NA,NA,NA,NA,NA
TSS_15041_regulondb,3881901,-,3881896,3881906,1.144858932,NA,NA,NA,NA,NA
